time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-1.17847433173,0.446131505505,14.4744026606,6.27575641043,0.0797532240732,0.0,-1.48399817165,0.460844100206,3.72585500701,-0.078148324976,-0.013341902577,0.0,432.4619304429102,432.3983375891886,430.85932049945575,432.13678587610184
1.9800000000000013,-1.26962880904,0.473560229506,14.7059480426,6.27113451934,0.0814052491016,0.0,-1.55461953288,0.452873254531,3.99137783111,-0.082428124718,0.00265534955344,0.0,499.9167897959768,501.0812375401535,500.02504157967496,499.70883574343094
2.0400000000000014,-1.36458198866,0.500466308317,14.9475363987,6.26620120139,0.0818834731362,0.0,-1.61053080271,0.443518856146,4.0612944424,-0.0853390806832,0.007756842491,0.0,443.72882646118205,444.1473785455347,444.1922927507487,443.94780915163625
2.1000000000000014,-1.4627314385,0.526750458714,15.1911992105,6.26108640783,0.0827505285643,0.0,-1.6612116192,0.432174479058,4.06077432135,-0.087991330928,0.0136022253898,0.0,421.39888391469435,421.9038061775368,422.02879622190693,421.7932166849775
2.1600000000000015,-1.56417353185,0.552198756378,15.4375992514,6.25582388441,0.0837348408582,0.0,-1.72029257038,0.415578252105,4.15218754557,-0.0873274530455,0.00775232862113,0.0,451.42213615747374,450.9496782930626,451.56669801409697,451.6139958137706
2.2200000000000015,-1.66929694639,0.576521266455,15.6904340129,6.25190601528,0.0922165326105,0.0,-1.78471226882,0.394764535784,4.27501965233,-0.0758767044228,-0.0244867427465,0.0,463.47677221948385,460.93579846873183,461.140476318323,462.03878224846545
2.2800000000000016,-1.77815130989,0.599607280562,15.9475984283,6.2473621981,0.0912141926116,0.0,-1.84370927761,0.374363648549,4.29702514133,-0.0786568458738,-0.0332673688028,0.0,431.40833854156773,430.66599521794274,431.8562159440632,431.6167623680047
2.3400000000000016,-1.89075385714,0.621306896702,16.2082212443,6.24273391418,0.0963516169525,0.0,-1.91023994641,0.34850500549,4.38991996221,-0.0763393190456,-0.0637499605716,0.0,455.00863716036326,452.56037494708255,454.472181755627,454.65323783087103
2.4000000000000017,-2.00762123556,0.641294979072,16.4762216264,6.24054911963,0.098928553868,0.0,-1.98555956533,0.31753815414,4.54273588693,-0.0605424325071,-0.0372072956772,0.0,473.5236557125788,475.5594526758266,471.43785892611305,472.65341865872495
2.4600000000000017,-2.12915340888,0.659341033389,16.7542651176,6.23829493117,0.100022329474,0.0,-2.06557286946,0.283794006991,4.7245656458,-0.0746596210692,-0.0183927936654,0.0,482.700106283063,484.117727074271,483.53693861076783,482.4693707998992
2.520000000000002,-2.25513665069,0.675504926723,17.0392001878,6.23922010591,0.107540093269,0.0,-2.13453653716,0.255137943203,4.77290739685,-0.101355461468,0.0125941718855,0.0,444.1659863984209,446.7004298034149,444.5068423463363,442.30765659916216
2.580000000000002,-2.38526037264,0.69000163501,17.3258463229,6.23474738207,0.109313025967,0.0,-2.20311756319,0.227709104049,4.78184254536,-0.116501540207,0.000280506392057,0.0,432.8672394933268,431.82951549928157,433.29336843078505,432.00768739810866
